"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF"
1315,NA,"RL",60,8190,1,1,4,"Lvl","AllPub","Inside",3,"Edwards","Norm","Norm","1Fam","1Story",4,6,1954,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",4,4,2,4,732,2,0,216,948,"GasA",5,2,"SBrkr",948,0,0,948,1,0,1,0,3,1,3,5,8,1,4,"Detchd",1956,2,1,280,4,4,3,0,36,0,0,0,0,1,1,"None",0,10,2,"WD","Normal",119000,1896
1316,NA,"RL",85,11075,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","2Story",6,5,1969,1969,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",3,4,3,6,500,3,276,176,952,"GasA",3,2,"SBrkr",1092,1020,0,2112,0,0,2,1,4,1,3,9,8,2,5,"Attchd",1969,2,2,576,4,4,3,280,0,0,0,0,0,1,1,"None",0,6,3,"WD","Normal",206900,3064
1317,NA,"RL",61,10226,1,1,3,"Lvl","AllPub","Inside",3,"CollgCr","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",270,4,3,"PConc",6,4,5,2,0,2,0,1622,1622,"GasA",5,2,"SBrkr",1630,0,0,1630,1,0,2,0,3,1,5,8,8,1,5,"Attchd",2008,3,3,860,4,4,3,172,42,0,0,0,0,1,1,"None",0,1,4,"WD","Normal",295493,3252
1318,NA,"FV",47,4230,1,2,4,"Lvl","AllPub","Corner",3,"Somerst","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",6,5,2,2,0,2,0,1352,1352,"GasA",5,2,"SBrkr",1352,0,0,1352,0,0,2,0,2,1,4,5,8,1,5,"Attchd",2006,3,2,466,4,4,3,0,241,0,0,0,0,1,1,"None",0,4,2,"New","Partial",208900,2704
1319,NA,"RL",65,14781,1,1,2,"Lvl","AllPub","CulDSac",3,"CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",178,4,3,"PConc",5,4,5,2,0,2,0,1753,1753,"GasA",5,2,"SBrkr",1787,0,0,1787,0,0,2,0,3,1,4,7,8,1,4,"Attchd",2001,3,3,748,4,4,3,198,150,0,0,0,0,1,1,"None",0,8,1,"WD","Normal",275000,3540
1320,NA,"RL",75,10215,1,1,4,"Bnk","AllPub","Inside",3,"Edwards","Norm","Norm","1Fam","1Story",4,5,1954,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",132,3,3,"PConc",4,4,2,6,492,2,0,372,864,"GasA",5,2,"SBrkr",948,0,0,948,0,0,1,0,3,1,3,5,8,0,1,"Attchd",1954,2,1,248,4,4,3,0,0,0,0,0,0,1,1,"None",0,2,2,"WD","Normal",111000,1812
1321,NA,"RL",70,8400,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",6,3,1957,1957,"Hip","CompShg","BrkFace","BrkFace","None",0,3,3,"CBlock",4,4,2,6,189,4,661,628,1478,"GasA",4,2,"SBrkr",1478,0,0,1478,1,0,1,1,3,1,3,6,8,2,5,"Attchd",1957,3,2,442,4,4,3,114,0,0,0,216,0,1,1,"None",0,6,4,"WD","Normal",156500,2956
1322,NA,"RL",60,6627,1,1,3,"Lvl","AllPub","Corner",3,"BrkSide","Feedr","Norm","1Fam","1Story",3,6,1949,1950,"Hip","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",1,1,1,1,0,1,0,0,0,"Floor",3,1,"SBrkr",720,0,0,720,0,0,1,0,2,1,3,4,8,0,1,"Detchd",1955,2,1,287,4,3,3,0,0,0,0,0,0,1,1,"None",0,7,3,"WD","Normal",72500,720
1323,NA,"RL",107,10186,1,1,3,"Lvl","AllPub","Inside",3,"NoRidge","Norm","Norm","1Fam","2Story",7,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,4,3,"PConc",5,4,2,7,674,2,0,76,750,"GasA",5,2,"SBrkr",1061,862,0,1923,1,0,2,1,3,1,4,8,8,1,4,"Attchd",1992,3,2,564,4,4,3,240,39,0,0,0,0,1,1,"None",0,6,5,"WD","Normal",190000,2673
1324,NA,"RL",50,5330,1,1,4,"HLS","AllPub","Inside",3,"BrkSide","Norm","Norm","1Fam","1Story",4,7,1940,1950,"Hip","CompShg","VinylSd","VinylSd","None",0,2,3,"CBlock",4,4,2,3,280,2,0,140,420,"GasA",4,2,"SBrkr",708,0,0,708,0,0,1,0,2,1,2,5,8,0,1,"None",0,1,0,0,1,1,3,164,0,0,0,0,0,1,1,"None",0,12,4,"WD","Normal",82500,1128
1325,NA,"RL",75,9986,1,1,4,"Lvl","AllPub","Inside",3,"Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",428,4,3,"PConc",6,4,4,2,0,2,0,1795,1795,"GasA",5,2,"SBrkr",1795,0,0,1795,0,0,2,0,2,1,4,7,8,1,5,"Attchd",2007,3,3,895,4,4,3,0,49,0,0,0,0,1,1,"None",0,2,2,"New","Partial",147000,3590
1326,NA,"RM",40,3636,1,1,4,"Lvl","AllPub","Inside",3,"IDOTRR","Norm","Norm","1Fam","1Story",4,4,1922,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,3,3,"BrkTil",4,3,2,2,0,2,0,796,796,"GasA",2,1,"SBrkr",796,0,0,796,0,0,1,0,2,1,3,5,8,0,1,"None",0,1,0,0,1,1,1,0,0,100,0,0,0,1,4,"None",0,1,3,"WD","Normal",55000,1592
1327,NA,"RH",70,4270,1,1,4,"Bnk","AllPub","Inside",2,"Edwards","Norm","Norm","1Fam","1Story",3,6,1931,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",4,4,2,4,544,2,0,0,544,"GasA",5,2,"SBrkr",774,0,0,774,0,0,1,0,3,1,4,6,8,0,1,"None",0,1,0,0,1,1,3,0,0,286,0,0,0,1,1,"None",0,5,2,"WD","Normal",79000,1318
1328,NA,"RL",60,6600,1,1,4,"Lvl","AllPub","Inside",3,"Mitchel","Norm","Norm","1Fam","1Story",5,9,1982,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,4,4,"CBlock",4,4,2,6,641,2,0,175,816,"GasA",5,2,"SBrkr",816,0,0,816,0,1,1,0,3,1,4,5,8,1,6,"Attchd",1982,2,1,264,4,4,3,0,0,0,0,0,0,1,4,"None",0,10,3,"WD","Normal",130500,1632
1329,NA,"RM",60,10440,1,3,4,"Lvl","AllPub","Corner",3,"OldTown","Norm","Norm","1Fam","1.5Fin",6,7,1920,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,4,4,"BrkTil",5,4,2,3,493,2,0,1017,1510,"GasW",5,2,"SBrkr",1584,1208,0,2792,0,0,2,0,5,1,3,8,5,2,4,"Detchd",1920,2,2,520,3,4,3,0,547,0,0,480,0,1,4,"Shed",1150,6,3,"WD","Normal",256000,4302
1330,NA,"RL",63,9084,1,1,3,"Lvl","AllPub","Inside",3,"Gilbert","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",5,4,2,2,0,2,0,935,935,"GasA",4,2,"SBrkr",955,677,0,1632,0,0,2,1,3,1,3,8,8,1,4,"Attchd",1998,4,2,462,4,4,3,0,28,0,0,0,0,1,1,"None",0,6,1,"WD","Normal",176500,2567
1331,NA,"RL",85,10000,1,1,4,"Lvl","AllPub","Inside",3,"Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","Stone",410,4,3,"PConc",5,5,4,2,0,2,0,1588,1588,"GasA",5,2,"SBrkr",1588,0,0,1588,0,0,2,0,3,1,4,7,8,1,5,"Attchd",2006,3,3,825,4,4,3,144,45,0,0,0,0,1,1,"None",0,12,2,"WD","Normal",227000,3176
1332,NA,"RL",55,10780,1,1,3,"Lvl","AllPub","Inside",3,"CollgCr","Norm","Norm","1Fam","SLvl",5,5,1976,1976,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",4,4,4,6,483,2,0,428,911,"GasA",4,2,"SBrkr",954,0,0,954,0,0,1,0,3,1,3,6,8,0,1,"Detchd",1976,2,2,576,4,4,3,0,0,0,0,0,0,1,1,"None",0,7,1,"WD","Normal",132500,1865
1333,NA,"RL",67,8877,1,1,4,"Lvl","AllPub","Inside",2,"Edwards","Norm","Norm","1Fam","1Story",4,6,1938,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",4,4,3,6,690,2,0,126,816,"GasA",5,2,"SBrkr",816,0,0,816,1,0,1,0,2,1,3,3,8,1,5,"Detchd",1958,2,1,288,3,3,3,0,0,0,0,0,0,1,1,"None",0,5,4,"WD","Normal",100000,1632
1334,NA,"RM",60,7200,1,1,4,"Lvl","AllPub","Corner",3,"IDOTRR","Norm","Norm","1Fam","1.5Fin",5,6,1938,1995,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",4,4,2,2,0,2,0,803,803,"GasA",5,2,"SBrkr",803,557,0,1360,0,0,1,1,2,1,4,6,8,0,1,"Detchd",1951,2,1,297,4,4,3,0,65,190,0,0,0,1,4,"None",0,7,1,"WD","Normal",125500,2163
1335,NA,"RM",24,2368,1,1,4,"Lvl","AllPub","Inside",3,"BrDale","Norm","Norm","TwnhsE","2Story",5,6,1970,1970,"Gable","CompShg","HdBoard","HdBoard","None",312,3,3,"CBlock",4,4,2,3,765,2,0,0,765,"GasA",3,2,"SBrkr",765,600,0,1365,0,0,1,1,3,1,3,7,7,0,1,"Attchd",1970,2,2,440,4,4,3,0,36,0,0,0,0,1,1,"None",0,5,4,"WD","Normal",125000,2130
1336,NA,"RL",80,9650,1,1,4,"Lvl","AllPub","Inside",3,"NWAmes","Norm","Norm","1Fam","1Story",6,5,1977,1977,"Gable","CompShg","Plywood","Plywood","BrkFace",360,3,3,"CBlock",5,4,2,6,686,2,0,664,1350,"GasA",3,2,"SBrkr",1334,0,0,1334,0,1,2,0,2,1,3,6,8,1,4,"Attchd",1977,3,2,630,4,4,3,0,16,0,0,0,0,1,1,"None",0,4,4,"WD","Normal",167900,2684
1337,NA,"RL",87,9246,1,1,3,"Lvl","AllPub","Inside",3,"NWAmes","Feedr","Norm","Duplex","1Story",5,5,1973,1973,"Gable","CompShg","Plywood","Plywood","BrkFace",564,3,3,"CBlock",4,4,2,2,0,2,0,1656,1656,"GasA",3,2,"SBrkr",1656,0,0,1656,0,0,2,0,4,2,3,8,8,0,1,"Detchd",1973,2,2,506,4,4,3,0,211,0,0,0,0,1,1,"None",0,11,3,"WD","Normal",135000,3312
1338,NA,"RM",153,4118,1,3,3,"Bnk","AllPub","Corner",2,"OldTown","Feedr","Norm","1Fam","1Story",4,4,1941,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",4,4,2,2,0,2,0,693,693,"Grav",2,1,"FuseA",693,0,0,693,0,0,1,0,2,1,2,4,8,0,1,"None",0,1,0,0,1,1,1,0,20,0,0,0,0,1,1,"None",0,3,1,"WD","Normal",52500,1386
1339,NA,"RL",95,13450,1,1,3,"Lvl","AllPub","Corner",3,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",5,4,2,7,700,2,0,216,916,"GasA",5,2,"SBrkr",920,941,0,1861,1,0,2,1,3,1,4,8,8,0,1,"BuiltIn",2002,3,2,492,4,4,3,146,91,0,0,0,0,1,1,"None",0,6,1,"WD","Normal",200000,2777
1340,NA,"RL",120,9560,1,1,3,"Lvl","AllPub","Corner",3,"CollgCr","Norm","Norm","1Fam","1Story",5,7,1972,1972,"Hip","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",4,4,3,4,360,2,0,504,864,"GasA",5,2,"SBrkr",864,0,0,864,0,0,1,0,3,1,3,5,8,0,1,"Attchd",1972,3,1,288,4,4,3,0,0,0,0,0,0,1,1,"None",0,6,1,"WD","Normal",128500,1728
1341,NA,"RL",70,8294,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",4,5,1971,1971,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",4,4,2,2,0,2,0,858,858,"GasA",3,2,"SBrkr",872,0,0,872,0,0,1,0,3,1,3,5,8,0,1,"Detchd",1974,2,4,480,4,4,3,0,0,0,0,0,0,1,3,"None",0,6,2,"WD","Normal",123000,1730
1342,NA,"RL",66,13695,1,1,4,"Lvl","AllPub","Inside",3,"SawyerW","RRAe","Norm","1Fam","1Story",6,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",5,4,2,7,814,2,0,300,1114,"GasA",5,2,"SBrkr",1114,0,0,1114,1,0,1,0,3,1,4,6,8,0,1,"Detchd",2004,2,2,576,4,4,3,0,78,0,0,0,0,1,1,"None",0,7,3,"WD","Normal",155000,2228
1343,NA,"RL",21,9375,1,1,4,"Lvl","AllPub","Inside",3,"CollgCr","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",149,4,3,"PConc",5,4,2,2,0,2,0,1284,1284,"GasA",5,2,"SBrkr",1284,885,0,2169,0,0,2,1,3,1,4,7,8,1,5,"Attchd",2002,3,2,647,4,4,3,192,87,0,0,0,0,1,1,"None",0,8,2,"WD","Normal",228500,3453
1344,NA,"RL",57,7558,1,1,4,"Bnk","AllPub","Inside",3,"Crawfor","Norm","Norm","1Fam","1.5Fin",6,6,1928,1950,"Gable","CompShg","BrkFace","Stone","None",0,3,3,"BrkTil",4,4,2,2,0,2,0,896,896,"GasA",4,2,"SBrkr",1172,741,0,1913,0,0,1,1,3,1,3,9,8,1,4,"Detchd",1929,2,2,342,3,3,3,0,0,0,0,0,0,1,1,"None",0,3,4,"WD","Normal",177000,2809
1345,NA,"RL",85,11103,1,1,3,"Lvl","AllPub","Corner",3,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",5,4,2,2,0,2,0,728,728,"GasA",5,2,"SBrkr",728,728,0,1456,0,0,2,1,3,1,4,8,8,1,4,"Attchd",2006,4,2,440,4,4,3,0,0,0,0,0,0,1,1,"None",0,7,2,"New","Partial",155835,2184
1346,NA,"RM",50,6000,1,1,4,"Lvl","AllPub","Inside",3,"OldTown","Norm","Norm","1Fam","1Story",4,4,1920,1950,"Hip","CompShg","MetalSd","MetalSd","None",0,3,3,"PConc",4,4,2,6,250,2,0,710,960,"GasA",4,2,"FuseA",960,0,0,960,0,0,1,0,2,1,2,5,8,0,1,"Detchd",1997,2,1,308,4,4,3,0,0,168,0,0,0,1,1,"None",0,7,2,"WD","Normal",108500,1920
1347,NA,"RL",73,20781,1,1,2,"Lvl","AllPub","CulDSac",3,"NWAmes","PosN","Norm","1Fam","1Story",7,7,1968,2003,"Hip","CompShg","BrkFace","HdBoard","None",0,3,3,"CBlock",4,4,2,5,297,4,68,1203,1568,"GasA",3,2,"SBrkr",2156,0,0,2156,0,0,2,0,3,1,3,9,8,1,5,"Attchd",1968,3,2,508,5,4,3,0,80,0,290,0,0,1,1,"None",0,6,1,"WD","Normal",262500,3724
1348,NA,"RL",93,15306,1,1,3,"HLS","AllPub","Corner",3,"Timber","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",100,4,3,"PConc",6,4,5,7,80,2,0,1652,1732,"GasA",5,2,"SBrkr",1776,0,0,1776,1,0,2,0,3,1,4,7,8,1,5,"Attchd",2006,4,3,712,4,4,3,0,0,0,0,0,0,1,1,"None",0,5,2,"New","Partial",283463,3508
1349,NA,"RL",73,16196,1,1,1,"Low","AllPub","Inside",3,"SawyerW","Norm","Norm","1Fam","1Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",5,4,5,7,1443,2,0,39,1482,"GasA",5,2,"SBrkr",1494,0,0,1494,1,0,2,0,3,1,4,5,8,1,3,"Attchd",1998,3,2,514,4,4,3,402,25,0,0,0,0,1,1,"None",0,8,2,"WD","Normal",215000,2976
1350,NA,"RM",50,5250,1,2,4,"Lvl","AllPub","Inside",3,"OldTown","Norm","Norm","1Fam","2Story",8,5,1872,1987,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"BrkTil",4,3,2,3,259,2,0,425,684,"OthW",2,1,"SBrkr",938,1215,205,2358,0,0,2,0,4,1,3,8,8,0,1,"None",0,1,0,0,1,1,3,0,54,20,0,0,0,1,1,"None",0,12,3,"WD","Normal",122000,2837
1351,NA,"RL",91,11643,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Artery","Norm","Duplex","2Story",5,5,1969,1969,"Gable","CompShg","MetalSd","MetalSd","BrkFace",368,3,3,"CBlock",4,4,2,3,500,2,0,748,1248,"GasA",3,2,"SBrkr",1338,1296,0,2634,1,1,2,2,6,2,3,12,8,0,1,"Detchd",1969,2,4,968,4,4,3,0,0,0,0,0,0,1,1,"None",0,8,4,"WD","Normal",200000,3882
1352,NA,"RL",70,9247,1,1,3,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","2Story",6,6,1962,1962,"Gable","CompShg","HdBoard","HdBoard","BrkFace",318,3,3,"CBlock",4,4,2,4,319,2,0,539,858,"GasA",5,2,"SBrkr",858,858,0,1716,0,0,1,1,4,1,3,8,8,1,5,"Attchd",1962,4,2,490,4,4,3,0,84,0,0,120,0,1,1,"None",0,3,3,"WD","Normal",171000,2574
1353,NA,"RM",50,6000,1,1,4,"Lvl","AllPub","Inside",3,"BrkSide","Norm","Norm","1Fam","1.5Fin",6,9,1937,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,4,3,"BrkTil",4,4,2,2,0,2,0,698,698,"GasA",3,2,"SBrkr",786,390,0,1176,0,0,1,0,2,1,3,4,8,0,1,"Detchd",1999,2,2,624,4,4,1,210,0,0,0,0,0,1,1,"None",0,7,4,"WD","Normal",134900,1874
1354,NA,"RL",56,14720,1,1,3,"Lvl","AllPub","CulDSac",3,"NoRidge","Norm","Norm","1Fam","1.5Fin",8,5,1995,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",579,4,3,"PConc",5,4,4,7,816,2,0,1217,2033,"GasA",5,2,"SBrkr",2053,1185,0,3238,1,0,2,1,4,1,4,9,8,1,6,"Attchd",1996,4,3,666,4,4,3,283,86,0,0,0,0,1,1,"None",0,3,5,"WD","Normal",410000,5271
1355,NA,"RL",91,10316,1,1,3,"Lvl","AllPub","Inside",3,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",5,4,2,7,735,2,0,257,992,"GasA",5,2,"SBrkr",992,873,0,1865,1,0,2,1,3,1,4,7,8,1,4,"Attchd",2000,3,3,839,4,4,3,0,184,0,0,0,0,1,1,"None",0,6,3,"WD","Normal",235000,2857
1356,NA,"RL",102,10192,1,1,3,"Lvl","AllPub","Inside",3,"NWAmes","Norm","Norm","1Fam","SLvl",7,6,1968,1992,"Gable","CompShg","MetalSd","MetalSd","BrkFace",143,3,3,"CBlock",4,4,2,2,0,2,0,570,570,"GasA",4,2,"SBrkr",1222,698,0,1920,0,0,3,0,4,1,4,8,8,1,4,"Attchd",1968,3,2,487,4,4,3,0,98,0,0,0,0,1,5,"None",0,9,1,"WD","Normal",170000,2490
1357,NA,"RL",24,9477,1,1,4,"Lvl","AllPub","Corner",3,"NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Gable","CompShg","HdBoard","HdBoard","BrkFace",65,3,3,"CBlock",4,4,2,4,340,2,0,524,864,"GasA",3,2,"SBrkr",892,0,0,892,0,0,1,0,3,1,3,5,8,0,1,"Attchd",1966,3,1,264,4,4,3,0,0,0,0,0,0,1,3,"None",0,10,3,"WD","Normal",110000,1756
1358,NA,"RL",88.5,12537,1,1,3,"Lvl","AllPub","CulDSac",3,"NAmes","Norm","Norm","1Fam","1Story",5,6,1971,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",4,4,2,7,734,2,0,344,1078,"GasA",5,2,"SBrkr",1078,0,0,1078,1,0,1,1,3,1,3,6,8,1,3,"Attchd",1971,4,2,500,4,4,3,0,0,0,0,0,0,1,1,"None",0,4,5,"WD","Normal",149900,2156
1359,NA,"FV",80,2117,1,1,4,"Lvl","AllPub","Inside",3,"Somerst","Norm","Norm","Twnhs","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",216,4,3,"PConc",5,4,2,7,378,2,0,378,756,"GasA",5,2,"SBrkr",769,804,0,1573,0,0,2,1,3,1,4,5,8,0,1,"Detchd",2000,2,2,440,4,4,3,0,32,0,0,0,0,1,1,"None",0,6,5,"WD","Normal",177500,2329
1360,NA,"RL",129,16737,1,1,4,"Lvl","AllPub","FR3",3,"NridgHt","Norm","Norm","1Fam","1Story",9,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",66,4,3,"PConc",6,4,4,7,1447,2,0,533,1980,"GasA",5,2,"SBrkr",1980,0,0,1980,1,0,2,0,3,1,5,8,8,1,5,"Attchd",2004,4,3,770,4,4,3,194,45,0,0,0,0,1,1,"None",0,9,1,"WD","Normal",315000,3960
1361,NA,"RL",51,9842,1,1,4,"Lvl","AllPub","Inside",3,"SWISU","Feedr","Norm","1Fam","2Story",5,6,1921,1998,"Gable","CompShg","MetalSd","Wd Sdng","None",0,3,3,"BrkTil",4,3,2,2,0,2,0,612,612,"GasA",5,2,"SBrkr",990,1611,0,2601,0,0,3,1,4,1,3,8,8,0,1,"BuiltIn",1998,3,2,621,4,4,3,183,0,301,0,0,0,1,1,"None",0,5,3,"WD","Normal",189000,3213
1362,NA,"RL",124,16158,1,1,3,"Low","AllPub","Inside",2,"StoneBr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Hip","CompShg","VinylSd","VinylSd","Stone",16,4,3,"PConc",6,4,4,6,1274,2,0,256,1530,"GasA",5,2,"SBrkr",1530,0,0,1530,1,0,2,0,3,1,4,7,8,1,5,"Attchd",2005,4,2,430,4,4,3,168,36,0,0,0,0,1,1,"None",0,6,4,"WD","Normal",260000,3060
1363,NA,"RL",60,12513,1,1,3,"Lvl","AllPub","FR2",3,"NAmes","Feedr","Norm","1Fam","1.5Fin",4,4,1920,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"BrkTil",4,3,2,2,0,2,0,715,715,"GasA",4,2,"SBrkr",1281,457,0,1738,0,0,2,0,4,1,3,7,8,1,5,"Attchd",1920,2,1,368,4,4,3,55,0,0,0,0,0,1,1,"None",0,6,4,"WD","Normal",104900,2453
1364,NA,"RL",73,8499,1,1,3,"Lvl","AllPub","Inside",3,"Gilbert","Norm","Norm","1Fam","2Story",6,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",5,4,2,2,0,2,0,616,616,"GasA",5,2,"SBrkr",616,796,0,1412,0,0,2,1,3,1,4,6,8,1,5,"BuiltIn",2007,4,2,432,4,4,3,0,36,0,0,0,0,1,1,"None",0,3,2,"New","Partial",156932,2028
1365,NA,"FV",30,3180,1,2,4,"Lvl","AllPub","Inside",3,"Somerst","Norm","Norm","TwnhsE","2Story",7,5,2005,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,4,3,"PConc",5,4,2,2,0,2,0,600,600,"GasA",5,2,"SBrkr",520,600,80,1200,0,0,2,1,2,1,4,4,8,0,1,"Detchd",2005,3,2,480,4,4,3,0,166,0,0,0,0,1,1,"None",0,4,1,"WD","Abnorml",144152,1720
1366,NA,"FV",71,7500,1,1,4,"Lvl","AllPub","Inside",3,"Somerst","Norm","Norm","1Fam","2Story",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",5,4,2,7,533,2,0,281,814,"GasA",5,2,"SBrkr",814,860,0,1674,1,0,2,1,3,1,4,7,8,0,1,"Attchd",2000,3,2,663,4,4,3,0,96,0,0,0,0,1,1,"None",0,1,5,"WD","Normal",216000,2488
1367,NA,"RL",68,9179,1,1,3,"Lvl","AllPub","Inside",3,"CollgCr","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",158,4,3,"PConc",5,4,2,7,633,2,0,240,873,"GasA",5,2,"SBrkr",882,908,0,1790,1,0,2,1,3,1,4,7,8,0,1,"Attchd",1999,3,2,588,4,4,3,0,88,0,0,0,0,1,1,"None",0,6,3,"WD","Abnorml",193000,2663
1368,NA,"RM",41,2665,1,1,4,"Lvl","AllPub","Inside",3,"MeadowV","Norm","Norm","TwnhsE","2Story",5,6,1977,1977,"Gable","CompShg","CemntBd","CmentBd","None",0,3,3,"PConc",4,4,2,6,548,4,173,36,757,"GasA",5,2,"SBrkr",925,550,0,1475,0,0,2,0,4,1,3,6,8,1,4,"Attchd",1977,3,1,336,4,4,3,104,26,0,0,0,0,1,1,"None",0,7,1,"WD","Normal",127000,2232
1369,NA,"RM",66.5,4435,1,1,4,"Lvl","AllPub","Inside",3,"CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,4,3,"PConc",5,4,4,7,685,2,0,163,848,"GasA",5,2,"SBrkr",848,0,0,848,1,0,1,0,1,1,4,4,8,0,1,"Attchd",2003,4,2,420,4,4,3,140,0,0,0,0,0,1,1,"None",0,6,4,"WD","Normal",144000,1696
1370,NA,"RL",48,10635,1,1,2,"Lvl","AllPub","FR2",3,"CollgCr","Norm","Norm","1Fam","1Story",8,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",171,4,3,"PConc",5,4,4,5,370,7,972,315,1657,"GasA",5,2,"SBrkr",1668,0,0,1668,1,0,2,0,3,1,4,8,8,1,4,"Attchd",2003,4,2,502,4,4,3,0,262,0,0,0,0,1,1,"None",0,5,5,"WD","Normal",232000,3325
1371,NA,"RL",90,5400,1,1,4,"Lvl","AllPub","Corner",3,"OldTown","Artery","Norm","1Fam","1.5Fin",4,6,1920,1950,"Gable","CompShg","CBlock","CBlock","None",0,2,3,"PConc",4,4,2,6,315,4,105,420,840,"GasA",5,2,"SBrkr",840,534,0,1374,0,0,1,0,2,1,3,6,8,0,1,"Detchd",1967,4,1,338,4,4,3,0,0,198,0,0,0,1,1,"None",0,10,4,"WD","Normal",105000,2214
