"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF"
2697,NA,"RL",70,8304,1,1,3,"Lvl","AllPub","Inside",3,"SawyerW","Norm","Norm","1Fam","2Story",6,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",5,4,2,2,0,2,0,941,941,"GasA",5,2,"SBrkr",941,896,0,1837,0,0,2,1,3,1,3,7,8,0,1,"Attchd",1997,3,2,688,4,4,3,150,165,0,0,0,0,1,5,"None",0,7,1,"WD","Normal",NA,2778
2698,NA,"RL",70,9370,1,1,2,"Lvl","AllPub","Inside",3,"SawyerW","Norm","Norm","1Fam","2Story",6,5,1992,1993,"Gable","CompShg","HdBoard","HdBoard","None",0,4,3,"PConc",5,4,2,6,758,2,0,78,836,"GasA",5,2,"SBrkr",844,887,0,1731,1,0,2,1,3,1,4,7,8,0,1,"Attchd",1992,3,2,462,4,4,3,307,85,0,0,224,0,1,1,"Othr",3000,10,1,"WD","Family",NA,2567
2699,NA,"RL",50,7175,1,1,4,"Lvl","AllPub","Inside",3,"SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1990,1991,"Gable","CompShg","Plywood","Plywood","None",0,4,3,"PConc",5,4,2,7,904,2,0,494,1398,"GasA",4,2,"SBrkr",1398,0,0,1398,1,0,2,0,2,1,4,5,8,0,1,"Attchd",1990,3,2,542,4,4,3,0,46,0,0,0,0,1,4,"None",0,7,1,"WD","Normal",NA,2796
2700,NA,"RL",50,7175,1,1,4,"Lvl","AllPub","Inside",3,"SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1991,1991,"Gable","CompShg","Plywood","Plywood","None",0,4,3,"PConc",5,4,2,7,278,2,0,939,1217,"GasA",4,2,"SBrkr",1217,0,0,1217,0,0,2,0,2,1,4,5,8,0,1,"Attchd",1991,3,2,484,4,4,3,0,64,0,0,0,0,1,1,"None",0,6,1,"WD","Normal",NA,2434
2701,NA,"RL",80,9019,1,1,3,"Lvl","AllPub","Inside",3,"SawyerW","RRAe","Norm","1Fam","2Story",6,5,1994,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",5,4,2,6,274,2,0,362,636,"GasA",5,2,"SBrkr",636,684,0,1320,0,0,2,1,3,1,4,6,8,0,1,"Attchd",1994,4,2,472,4,4,3,0,40,0,0,0,0,1,1,"None",0,7,1,"WD","Normal",NA,1956
2702,NA,"RL",70,9100,1,1,4,"Lvl","AllPub","Inside",3,"Sawyer","RRAe","Norm","1Fam","1Story",5,4,1962,1962,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",51,3,3,"CBlock",4,4,2,3,36,2,0,952,988,"GasA",5,2,"SBrkr",988,0,0,988,1,0,1,0,3,1,3,6,8,0,1,"Detchd",1977,2,2,624,4,4,3,0,0,0,0,0,0,1,1,"None",0,7,1,"WD","Normal",NA,1976
2703,NA,"RM",68,8927,1,1,4,"Lvl","AllPub","Inside",3,"Sawyer","RRAe","Norm","Duplex","1.5Fin",6,6,1977,1977,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"CBlock",1,1,1,1,0,1,0,0,0,"GasA",3,2,"SBrkr",1286,368,0,1654,0,0,2,0,4,2,3,10,8,0,1,"Attchd",1977,3,2,528,4,4,3,0,0,0,0,0,0,1,1,"None",0,8,1,"WD","Normal",NA,1654
2704,NA,"RL",94,9240,1,1,3,"Lvl","AllPub","Inside",3,"Sawyer","Norm","Norm","1Fam","1Story",5,6,1962,2002,"Hip","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",4,4,2,5,612,2,0,252,864,"GasA",4,2,"SBrkr",1211,0,0,1211,0,0,1,0,2,1,3,6,7,1,4,"Detchd",1972,2,2,576,4,4,3,161,0,0,0,0,0,1,4,"None",0,3,1,"WD","Normal",NA,2075
2705,NA,"RL",43,9308,1,1,3,"Lvl","AllPub","CulDSac",3,"Sawyer","RRNe","Norm","1Fam","1Story",5,5,1965,1965,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",4,4,2,4,554,2,0,430,984,"GasA",3,2,"SBrkr",984,0,0,984,0,0,1,0,3,1,3,5,8,0,1,"Attchd",1965,2,1,310,4,4,3,0,0,0,0,0,0,1,4,"None",0,7,1,"WD","Normal",NA,1968
2706,NA,"RL",65,8450,1,1,4,"Lvl","AllPub","Inside",3,"Sawyer","RRAe","Norm","1Fam","1Story",5,6,1968,1968,"Gable","CompShg","Plywood","Plywood","BrkFace",90,3,3,"CBlock",4,4,2,5,162,4,270,450,882,"GasA",3,2,"SBrkr",909,0,0,909,0,0,1,0,3,1,3,5,8,0,1,"Attchd",1968,2,1,294,4,4,3,0,155,0,0,0,0,1,4,"None",0,11,1,"COD","Normal",NA,1791
2707,NA,"RL",24,8638,1,1,3,"Lvl","AllPub","Inside",3,"Sawyer","RRAe","Norm","1Fam","1Story",5,6,1963,1963,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"PConc",4,4,2,6,181,2,0,744,925,"GasA",4,2,"SBrkr",925,0,0,925,1,0,1,0,2,1,3,5,8,0,1,"Detchd",1990,2,2,484,4,4,3,203,74,0,0,0,0,1,1,"None",0,10,1,"WD","Normal",NA,1850
2708,NA,"RL",21,13052,1,1,3,"Lvl","AllPub","CulDSac",3,"Sawyer","Norm","Norm","1Fam","1Story",5,6,1965,1965,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",4,4,2,4,712,2,0,312,1024,"GasA",3,2,"SBrkr",1024,0,0,1024,0,0,1,1,3,1,3,5,8,0,1,"Attchd",1965,2,1,308,4,4,3,0,0,0,0,0,0,1,4,"None",0,1,1,"WD","Normal",NA,2048
2709,NA,"RL",51,8020,1,1,3,"Lvl","AllPub","Inside",3,"Sawyer","Norm","Norm","1Fam","1Story",5,6,1964,1964,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",4,4,2,6,644,2,0,268,912,"GasA",3,1,"SBrkr",912,0,0,912,0,0,1,0,3,1,3,6,8,0,1,"None",0,1,0,0,1,1,3,0,0,0,0,0,0,1,3,"None",0,4,1,"WD","Normal",NA,1824
2710,NA,"RL",87,8789,1,1,3,"Lvl","AllPub","Inside",3,"Sawyer","Norm","Norm","1Fam","1Story",5,6,1967,1967,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",4,4,3,4,659,2,0,253,912,"GasA",3,2,"SBrkr",941,0,0,941,0,0,1,0,3,1,3,6,8,1,2,"Attchd",1967,2,1,288,4,4,3,64,0,0,0,0,0,1,1,"None",0,6,1,"WD","Normal",NA,1853
2711,NA,"RL",100,14330,1,1,3,"Low","AllPub","Corner",3,"Veenker","Norm","Norm","1Fam","SLvl",7,4,1974,1974,"Gable","CompShg","WdShing","Wd Sdng","BrkFace",145,4,2,"CBlock",5,4,5,6,1023,5,497,228,1748,"GasA",4,2,"SBrkr",2151,495,0,2646,1,2,2,0,3,1,4,9,5,4,4,"Attchd",1974,3,2,550,4,4,3,641,100,0,0,0,800,4,5,"None",0,1,1,"WD","Normal",NA,4394
2712,NA,"RL",105,11025,1,1,4,"HLS","AllPub","Inside",2,"NoRidge","Norm","Norm","1Fam","2Story",8,5,1992,1993,"Gable","CompShg","HdBoard","ImStucc","BrkFace",692,4,3,"PConc",6,4,5,7,1118,2,0,216,1334,"GasA",5,2,"SBrkr",1520,1306,0,2826,1,0,2,1,3,1,4,9,8,3,4,"Attchd",1992,3,3,888,4,4,3,177,208,186,0,0,0,1,1,"None",0,10,1,"WD","Normal",NA,4160
2713,NA,"FV",34,3628,1,2,4,"Lvl","AllPub","Inside",3,"Somerst","Norm","Norm","TwnhsE","1Story",7,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,4,3,"PConc",5,4,2,2,0,2,0,1143,1143,"GasA",5,2,"SBrkr",1143,0,0,1143,0,0,1,1,1,1,4,5,8,1,5,"Attchd",2004,3,2,588,4,4,3,0,191,0,0,0,0,1,1,"None",0,5,1,"WD","Normal",NA,2286
2714,NA,"FV",24,2544,1,2,4,"Lvl","AllPub","Inside",3,"Somerst","Norm","Norm","Twnhs","2Story",7,5,2005,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,4,3,"PConc",5,4,2,2,0,2,0,600,600,"GasA",5,2,"SBrkr",520,623,80,1223,0,0,2,1,2,1,4,4,8,0,1,"Detchd",2005,3,2,480,4,4,3,0,166,0,0,0,0,1,1,"None",0,7,1,"WD","Normal",NA,1743
2715,NA,"FV",70,2998,1,1,4,"Lvl","AllPub","Inside",3,"Somerst","Norm","Norm","TwnhsE","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",513,4,3,"PConc",5,4,2,7,353,2,0,403,756,"GasA",5,2,"SBrkr",768,756,0,1524,0,0,2,1,2,1,4,4,8,0,1,"Detchd",2000,2,2,440,4,4,3,0,32,0,0,0,0,1,1,"None",0,6,1,"WD","Normal",NA,2280
2716,NA,"FV",66,4447,1,1,3,"Lvl","AllPub","FR2",3,"Somerst","Norm","Norm","TwnhsE","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",5,4,2,2,0,2,0,530,530,"GasA",5,2,"SBrkr",530,550,0,1080,0,0,2,1,2,1,4,4,8,0,1,"Attchd",2003,3,2,496,4,4,3,0,50,0,0,0,0,1,1,"None",0,7,1,"WD","Normal",NA,1610
2717,NA,"FV",114,8314,1,2,3,"Lvl","AllPub","Corner",3,"Somerst","Norm","Norm","1Fam","2Story",7,5,1997,1998,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,4,3,"PConc",5,4,2,2,0,2,0,569,569,"GasA",5,2,"SBrkr",854,840,0,1694,0,0,2,1,3,1,4,6,8,1,4,"BuiltIn",1997,2,1,434,4,4,3,0,382,0,0,110,0,1,5,"None",0,11,1,"WD","Normal",NA,2263
2718,NA,"FV",60,7180,1,2,3,"Lvl","AllPub","Inside",3,"Somerst","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Gable","CompShg","CemntBd","CmentBd","None",0,4,3,"PConc",5,4,2,2,0,2,0,1568,1568,"GasA",5,2,"SBrkr",1568,0,0,1568,0,0,2,0,3,1,4,6,8,1,4,"Attchd",2001,3,2,564,4,4,3,0,266,0,0,0,0,1,1,"None",0,9,1,"WD","Normal",NA,3136
2719,NA,"RL",79,13110,1,1,3,"Lvl","AllPub","Corner",3,"NWAmes","RRAn","Feedr","2fmCon","1Story",5,6,1972,1972,"Gable","CompShg","Plywood","Plywood","BrkFace",144,3,3,"CBlock",5,4,2,7,962,2,0,191,1153,"GasA",5,2,"SBrkr",1193,0,0,1193,1,0,2,0,2,1,3,6,8,0,1,"Attchd",1972,4,2,501,4,4,3,140,153,0,0,0,0,1,4,"None",0,7,1,"WD","Normal",NA,2346
2720,NA,"RL",78,10140,1,1,4,"Lvl","AllPub","Inside",3,"NWAmes","RRAn","Norm","1Fam","1Story",7,6,1967,1967,"Hip","CompShg","HdBoard","HdBoard","BrkFace",264,3,3,"CBlock",4,4,2,5,553,3,68,713,1334,"GasA",4,2,"SBrkr",1334,0,0,1334,1,0,2,0,3,1,3,7,8,0,1,"Attchd",1967,3,2,477,4,4,3,0,20,35,0,264,0,1,1,"None",0,4,1,"WD","Normal",NA,2668
2721,NA,"RL",80,9600,1,1,4,"Lvl","AllPub","Corner",3,"NAmes","Feedr","Norm","1Fam","1Story",5,5,1968,1968,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",4,4,2,6,758,2,0,293,1051,"GasA",4,2,"SBrkr",1051,0,0,1051,1,0,1,0,3,1,3,6,8,0,1,"Attchd",1968,3,2,504,4,4,3,0,0,0,0,0,0,1,1,"None",0,7,1,"WD","Normal",NA,2102
2722,NA,"RL",72,8640,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Feedr","Norm","1Fam","2Story",5,5,1968,1968,"Gable","CompShg","HdBoard","HdBoard","BrkFace",300,3,3,"CBlock",5,3,3,6,361,4,483,56,900,"GasA",5,2,"SBrkr",884,886,0,1770,1,0,1,1,4,1,3,7,8,0,1,"Attchd",1968,3,2,530,4,4,3,0,60,0,0,270,0,1,1,"Shed",455,6,1,"WD","Normal",NA,2670
2723,NA,"RL",78,9360,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Feedr","Norm","1Fam","1Story",6,7,1968,2004,"Hip","CompShg","HdBoard","HdBoard","BrkFace",203,3,3,"CBlock",4,4,4,6,760,2,0,216,976,"GasA",3,2,"SBrkr",976,0,0,976,1,0,1,0,2,1,4,4,8,1,3,"Attchd",1968,3,2,504,4,4,3,94,0,0,0,0,0,1,1,"None",0,8,1,"WD","Abnorml",NA,1952
2724,NA,"RL",70,8400,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Feedr","Norm","1Fam","SFoyer",5,6,1968,1968,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",5,4,5,7,744,2,0,89,833,"GasA",4,2,"SBrkr",898,0,0,898,1,0,1,0,3,1,3,6,8,0,1,"Attchd",1968,3,1,326,4,4,3,143,0,0,0,0,0,1,1,"None",0,8,1,"WD","Normal",NA,1731
2725,NA,"RL",64.5,9759,1,1,3,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",4,4,2,5,799,2,0,252,1051,"GasA",3,2,"SBrkr",1051,0,0,1051,1,0,1,0,3,1,3,6,8,0,1,"Attchd",1966,3,1,264,4,4,3,182,88,0,0,0,0,1,1,"None",0,3,1,"WD","Normal",NA,2102
2726,NA,"RL",80,9600,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","SLvl",5,7,1967,1967,"Gable","CompShg","MetalSd","MetalSd","BrkFace",140,3,3,"PConc",4,4,4,6,602,4,402,137,1141,"GasA",4,2,"SBrkr",1141,0,0,1141,1,0,1,0,3,1,3,6,8,0,1,"Attchd",1967,2,1,568,4,4,3,0,78,0,0,0,0,1,1,"None",0,7,1,"WD","Normal",NA,2282
2727,NA,"RL",80,8800,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","RRAn","Norm","2fmCon","1Story",6,7,1965,2000,"Hip","CompShg","BrkFace","VinylSd","None",0,3,4,"PConc",4,4,3,6,901,5,252,34,1187,"GasA",5,2,"SBrkr",1565,0,0,1565,1,0,2,0,3,1,4,7,7,2,4,"Attchd",1965,3,1,299,4,4,3,200,25,211,0,0,0,1,4,"Shed",460,6,1,"WD","Abnorml",NA,2752
2728,NA,"RL",63,10368,1,1,3,"Lvl","AllPub","CulDSac",3,"NAmes","Norm","Norm","1Fam","1Story",6,6,1964,1964,"Hip","CompShg","HdBoard","HdBoard","BrkFace",112,3,3,"CBlock",4,4,2,6,260,3,748,0,1008,"GasA",5,2,"SBrkr",1488,0,0,1488,1,0,1,1,3,1,3,7,8,1,5,"Attchd",1964,4,2,430,4,4,3,154,60,0,0,0,0,1,1,"None",0,4,1,"WD","Normal",NA,2496
2729,NA,"RL",85,9350,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","2Story",5,6,1964,1964,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",4,4,2,6,360,2,0,360,720,"GasA",4,2,"SBrkr",720,720,0,1440,0,0,1,1,4,1,3,7,8,1,2,"Attchd",1964,4,2,480,4,4,3,0,32,240,0,0,0,1,1,"None",0,7,1,"WD","Normal",NA,2160
2730,NA,"RL",80,10800,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,7,1960,1960,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",88,3,3,"CBlock",4,4,2,6,632,2,0,616,1248,"GasA",5,2,"SBrkr",1248,0,0,1248,1,0,1,0,3,1,3,6,8,0,1,"Attchd",1960,2,1,286,4,4,3,0,0,0,0,0,0,1,4,"None",0,5,1,"WD","Normal",NA,2496
2731,NA,"RL",60,8550,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",6,8,1934,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",4,4,2,5,574,2,0,242,816,"GasA",5,2,"SBrkr",816,0,0,816,1,0,1,0,2,1,3,4,8,1,3,"Attchd",1949,2,1,240,4,4,3,228,0,40,0,0,0,1,4,"None",0,7,1,"WD","Normal",NA,1632
2732,NA,"RL",68,9724,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,7,1947,1950,"Hip","CompShg","BrkFace","BrkFace","None",0,3,3,"CBlock",4,4,2,2,0,2,0,938,938,"GasA",5,2,"SBrkr",1043,0,0,1043,0,0,1,0,2,1,3,5,8,1,5,"Detchd",1947,2,1,273,4,4,3,125,48,0,0,0,0,1,3,"None",0,5,1,"WD","Normal",NA,1981
2733,NA,"RL",80,9600,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,6,1961,1990,"Gable","CompShg","WdShing","Wd Shng","None",0,3,3,"CBlock",4,4,3,5,915,2,0,336,1251,"GasA",3,2,"SBrkr",1433,0,0,1433,1,0,1,0,3,1,3,7,7,1,5,"Attchd",1961,2,2,441,4,4,3,144,0,205,0,0,0,1,1,"None",0,6,1,"WD","Normal",NA,2684
2734,NA,"RL",89,10858,1,1,4,"Lvl","AllPub","Corner",3,"NAmes","Feedr","Norm","1Fam","1Story",5,6,1952,1952,"Gable","CompShg","Wd Sdng","Plywood","Stone",150,3,4,"CBlock",4,4,3,3,40,2,0,1404,1444,"GasA",5,2,"SBrkr",1624,0,0,1624,1,0,1,0,2,1,3,6,7,1,5,"Attchd",1952,3,1,240,4,4,3,0,40,324,0,0,0,1,4,"None",0,7,1,"WD","Partial",NA,3068
2735,NA,"RL",80,9600,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,5,1951,1951,"Gable","CompShg","HdBoard","HdBoard","Stone",144,3,3,"CBlock",4,4,2,6,996,2,0,60,1056,"GasA",5,2,"FuseA",1216,0,0,1216,1,0,1,0,3,1,3,7,8,0,1,"Attchd",1951,3,1,280,4,4,3,0,0,0,0,0,0,1,1,"None",0,5,1,"WD","Normal",NA,2272
2736,NA,"RL",79,9462,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","2Story",5,6,1949,1973,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",4,4,2,2,0,2,0,704,704,"GasA",4,2,"FuseA",1024,704,0,1728,0,0,1,1,3,1,3,7,7,1,5,"Attchd",1949,2,1,234,4,4,3,245,60,0,0,0,0,1,4,"None",0,7,1,"WD","Normal",NA,2432
2737,NA,"RL",82,9888,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,6,1954,1975,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",4,4,2,5,486,2,0,450,936,"GasA",3,2,"FuseA",936,0,0,936,0,0,1,0,2,1,3,5,8,0,1,"Attchd",1954,2,1,240,4,4,3,0,0,160,0,0,0,1,4,"None",0,3,1,"WD","Normal",NA,1872
2738,NA,"RL",60,8917,1,1,3,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","Duplex","1Story",5,5,1967,1967,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",4,4,2,2,0,2,0,1584,1584,"GasA",3,2,"SBrkr",1584,0,0,1584,0,0,2,0,4,2,3,8,8,0,1,"Detchd",1967,2,2,506,4,4,3,0,0,0,0,0,0,1,1,"None",0,10,1,"WD","Normal",NA,3168
2739,NA,"RL",21,12700,1,1,3,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","SLvl",6,5,1964,1964,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",4,4,2,6,939,2,0,307,1246,"GasA",3,2,"SBrkr",1246,0,0,1246,1,0,1,0,3,1,3,6,8,2,5,"Attchd",1964,3,2,441,4,4,3,0,69,0,0,0,0,1,1,"None",0,11,1,"WD","Normal",NA,2492
2740,NA,"RL",109,9723,1,1,3,"Lvl","AllPub","Corner",3,"NAmes","Norm","Norm","1Fam","1Story",6,7,1963,1963,"Hip","CompShg","MetalSd","MetalSd","BrkFace",332,3,3,"CBlock",4,4,2,2,0,2,0,1008,1008,"GasA",3,2,"SBrkr",1008,0,0,1008,0,0,1,0,2,1,3,5,8,0,1,"Attchd",1963,3,2,430,4,4,3,0,0,0,0,0,0,1,1,"None",0,10,1,"WD","Normal",NA,2016
2741,NA,"RL",70,8400,1,1,4,"Lvl","AllPub","Corner",3,"NAmes","Feedr","Norm","1Fam","1Story",5,5,1957,1957,"Gable","CompShg","BrkFace","BrkFace","None",0,3,3,"CBlock",3,4,3,5,623,2,0,556,1179,"GasA",4,2,"SBrkr",1364,0,0,1364,0,0,1,1,3,1,3,6,8,1,5,"Attchd",1957,3,1,331,4,4,3,0,60,0,0,0,0,1,5,"None",0,3,1,"WD","Normal",NA,2543
2742,NA,"RL",74,9610,1,1,3,"Lvl","AllPub","Corner",3,"NAmes","Feedr","Norm","1Fam","1Story",6,6,1958,1958,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",632,3,3,"CBlock",4,4,2,4,203,2,0,918,1121,"GasA",5,2,"FuseA",1336,0,0,1336,0,0,1,1,3,1,3,7,8,1,4,"Attchd",1958,3,2,488,4,4,3,80,0,0,0,0,0,1,1,"None",0,12,1,"WD","Normal",NA,2457
2743,NA,"RL",125,10000,1,1,4,"Lvl","AllPub","Corner",3,"NAmes","Norm","Norm","1Fam","SLvl",5,6,1956,1956,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",272,3,3,"CBlock",4,4,4,5,678,4,281,99,1058,"GasA",5,2,"SBrkr",1370,0,0,1370,1,0,1,0,3,1,3,6,8,1,4,"Basment",1956,3,1,300,4,4,3,191,0,0,0,120,0,1,4,"None",0,2,1,"WD","Normal",NA,2428
2744,NA,"RL",72,10152,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",6,6,1956,1994,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",4,4,4,5,914,2,0,210,1124,"GasA",5,2,"SBrkr",1124,0,0,1124,1,0,1,0,3,1,3,6,8,1,4,"Attchd",1956,4,1,353,4,4,3,0,211,180,0,142,0,1,1,"None",0,5,1,"WD","Normal",NA,2248
2745,NA,"RL",70,8092,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",6,8,1954,2000,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",176,3,4,"CBlock",4,4,2,6,824,2,0,226,1050,"GasA",5,2,"SBrkr",1050,0,0,1050,1,0,1,0,3,1,4,6,8,0,1,"Attchd",1954,3,1,286,4,4,3,0,0,0,0,0,0,1,1,"None",0,6,1,"WD","Abnorml",NA,2100
2746,NA,"RL",66,12778,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,6,1952,2003,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",4,4,2,7,658,2,0,350,1008,"GasA",5,2,"FuseA",1008,0,0,1008,1,0,1,0,2,1,3,4,8,0,1,"Attchd",1952,3,1,280,4,4,3,0,154,0,0,0,0,1,4,"None",0,1,1,"WD","Normal",NA,2016
2747,NA,"RL",75,10170,1,1,4,"Lvl","AllPub","Corner",3,"NAmes","Norm","Norm","1Fam","1Story",6,6,1951,1951,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",522,3,3,"CBlock",4,4,2,2,0,2,0,216,216,"GasA",3,2,"SBrkr",1575,0,0,1575,0,0,1,1,2,1,4,5,8,1,5,"Attchd",1951,2,2,400,4,4,3,0,0,0,0,0,0,1,1,"None",0,6,1,"WD","Normal",NA,1791
2748,NA,"RL",55,7700,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","SLvl",5,7,1956,1956,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",5,4,2,5,271,2,0,30,301,"GasA",5,2,"FuseA",1145,0,0,1145,0,0,1,0,3,1,3,6,6,0,1,"Detchd",1993,2,2,684,4,4,3,0,0,0,0,0,0,1,3,"None",0,9,1,"WD","Normal",NA,1446
2749,NA,"RL",65,11050,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,5,1956,1956,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",4,4,2,3,488,2,0,517,1005,"GasA",5,2,"SBrkr",1005,0,0,1005,0,0,1,0,2,1,3,6,8,1,4,"Attchd",1956,2,1,319,4,4,3,0,0,0,0,288,0,1,1,"None",0,7,1,"WD","Normal",NA,2010
2750,NA,"RL",80,13600,1,1,4,"Bnk","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,6,1955,1955,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",4,4,2,4,144,5,912,0,1056,"GasA",4,2,"SBrkr",1056,0,0,1056,1,0,1,1,3,1,3,6,8,0,1,"Attchd",1955,4,1,300,4,4,3,0,0,0,0,0,0,1,4,"Shed",650,11,1,"WD","Normal",NA,2112
2751,NA,"RL",85,15428,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,6,1951,1991,"Hip","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",4,4,2,4,741,2,0,143,884,"GasA",5,2,"SBrkr",884,0,0,884,1,0,1,0,2,1,3,4,8,0,1,"Attchd",1951,4,1,270,4,4,3,0,0,0,0,195,0,1,1,"None",0,6,1,"WD","Normal",NA,1768
2752,NA,"RL",118,21299,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",7,5,1941,1963,"Hip","WdShake","BrkFace","BrkFace","None",0,4,3,"CBlock",4,4,2,2,0,2,0,929,929,"GasA",5,2,"SBrkr",2039,0,0,2039,1,0,1,1,3,1,3,7,7,3,5,"2Types",1941,2,3,791,4,4,3,0,0,90,0,0,0,1,1,"None",0,12,1,"COD","Abnorml",NA,2968
